,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
426,CARMELA LARRAIN DE INFANTE,5.81484962406015,2002
4449,ESCUELA MINERAL EL TENIENTE,5.814834205933683,2002
3720,ESCUELA BASICA PART. SUB. 103 MALLARAUCO,5.814457831325302,2002
453,CATRICO ALTO,5.814285714285715,2002
1151,COLEGIO FRANCISCO DE MIRANDA,5.814260869565217,2002
972,COLEGIO CARDENAL RAUL SILVA HENRIQUEZ,5.814194139194139,2002
1255,COLEGIO JUVENCIO VALLE,5.814,2002
8225,REPUBLICA DE SIRIA,5.813924914675768,2002
3039,ESC.BASICA MUNICIPAL LAGUNA SUR,5.813916256157635,2002
7422,LO NIEVE,5.8133333333333335,2002
140,ANEXO 1 DE LA ESC. MANUEL CASTRO RAMOS,5.8133333333333335,2002
5875,ESCUELA SAN JOAQUIN DE LOS MAYOS,5.8133333333333335,2002
5351,"ESCUELA RURAL ""HUELMO""",5.813084112149533,2002
6818,LICEO ADVENTISTA,5.812844036697247,2002
6665,LAS HORMIGAS,5.8127272727272725,2002
3188,"ESCUELA ""CROACIA""",5.812602291325695,2002
7060,LICEO JOSE CORTES BROWN,5.812524850894632,2002
4801,"ESCUELA PARTICULAR NÂº291 ""FOLLECO ALTO""",5.8125,2002
6316,INSTITUTO ALEMAN DE FRUTILLAR,5.811965811965812,2002
1470,COLEGIO PARTICULAR SAN SEBASTIAN DE QUIL,5.811946050096339,2002
8132,RAFAEL SANHUEZA LIZARDI,5.811699164345404,2002
8340,SAN ANTONIO,5.811669658886894,2002
5698,"ESCUELA RURAL ""QUIMAN""",5.811111111111111,2002
3522,ESCUELA BASICA FLORIDOR PINTO P.,5.811111111111111,2002
8435,SAN MANUEL DE LOLEN,5.810982658959538,2002
3883,ESCUELA CARLOS CONDELL,5.8109090909090915,2002
8845,VILLUCURA,5.810869565217391,2002
3626,ESCUELA BASICA LA UNION,5.810714285714285,2002
4342,ESCUELA LAURA ROBLES SILVA,5.810684357541899,2002
2393,ESC. BELLA UNIÃN,5.81063829787234,2002
3323,ESCUELA ANTONIO LARA MEDINA,5.810555555555556,2002
2114,ESC  BAS  VALENTIN LETELIER,5.810549132947977,2002
7585,MALLOCO,5.810526315789474,2002
5970,ESCUELA VALLE HERMOSO,5.81025641025641,2002
1263,COLEGIO L0UIS PASTEUR,5.810099573257468,2002
7303,LICEO SAN ISIDRO,5.8100000000000005,2002
8022,PRIMITIVA ECHEVERRIA,5.809820193637621,2002
8175,REINA DE SUECIA,5.809481216457961,2002
4971,ESCUELA RASTROJOS,5.809340659340659,2002
8172,REGINA MUNDI,5.809171597633136,2002
8090,QUETROLELFU,5.8088235294117645,2002
3088,ESCUELA   MOQUELLA,5.808695652173912,2002
3560,ESCUELA BASICA G-497,5.808695652173912,2002
7312,LICEO SANTA CLARA,5.808613728129206,2002
7891,PARROQUIAL ECOLOGICA SAN ISAAC JOGUES,5.808574380165289,2002
4229,ESCUELA HUECHUN,5.808490566037737,2002
2811,ESC. PART. SANTA FILOMENA,5.808196721311475,2002
751,COL. SAGRADA FAMILIA,5.80816733067729,2002
1588,COLEGIO SAN FELIPE,5.8081589958159,2002
1581,COLEGIO SAN ANTONIO,5.808088235294117,2002
8598,SARA TRONCOSO,5.807848443843032,2002
5329,"ESCUELA RURAL ""FRANCISCO HERNANDEZ NAVAR",5.807462686567164,2002
8867,WENUY KUDAU,5.807407407407408,2002
8666,TECNICA SANTA ANA,5.807386363636364,2002
8606,SCUOLA ITALIANA VITTORIO MONTIGLIO,5.807334963325183,2002
5623,"ESCUELA RURAL ""PICHIQUILLAIPE""",5.807142857142857,2002
7454,LOS ANDES COUNTRY DAY COLLEGE,5.807038123167156,2002
6155,GUIA ESTUDIANTIL,5.806698564593301,2002
1732,COLICO BAJO,5.806666666666667,2002
1849,COYAM,5.806627393225331,2002
2175,ESC. ANIBAL PINTO,5.80655737704918,2002
7874,PALESTINA DE PALOMARES,5.806391752577319,2002
4463,ESCUELA MUNICIPAL DE CAMBRALES,5.806382978723404,2002
4511,ESCUELA NUEVO HORIZONTE,5.806349206349206,2002
5209,"ESCUELA RURAL ""CRUCERO NUEVO""",5.80625,2002
7530,LOS TEMOS,5.80625,2002
4017,ESCUELA DOMINGO MATTE MESIAS,5.806123388581952,2002
4009,ESCUELA DIGNA CAMILO AGUILAR,5.806094182825484,2002
2087,EMILIA WERNER DE WOORDEMANN,5.805882352941176,2002
2773,ESC. OCTAVIO PALMA PÃREZ,5.805714285714285,2002
2751,ESC. MARÃA P. CASTRO GONZÃLEZ,5.805555555555555,2002
1166,COLEGIO GERMAN RIESCO,5.805381604696674,2002
8794,VERQUICO,5.8052631578947365,2002
2163,ESC. ALEJANDRINA CARVAJAL ASPEE,5.805128205128205,2002
2918,ESC. SAN ESTEBAN,5.805,2002
3764,ESCUELA BASICA PUCALAN,5.8047619047619055,2002
4231,ESCUELA HUGO PINO VILCHES,5.804421768707483,2002
5537,"ESCUELA RURAL ""MANUELA CARDENAS BARRIA""",5.804347826086956,2002
3146,ESCUELA  TUCAPEL,5.803911980440098,2002
5031,"ESCUELA RURAL ""AGUANTAO""",5.803846153846154,2002
1303,COLEGIO LOS CONQUISTADORES,5.803800475059383,2002
8390,SAN GRABRIEL,5.80377358490566,2002
5960,ESCUELA VACCAREZZA,5.80328947368421,2002
4452,ESCUELA MITRAUQUEN,5.803225806451613,2002
4664,ESCUELA PARTICULAR NOBEL,5.8031999999999995,2002
8768,UNIVERSITARIO EL SALVADOR,5.803177004538578,2002
1101,COLEGIO EL BELLOTO,5.803130434782609,2002
762,COL.COEDUCACIONAL PART. QUILPUE,5.80281954887218,2002
7499,LOS LAURELES,5.802816901408451,2002
2381,ESC. BASICA REP. DE ECUADOR,5.802638297872341,2002
3709,ESCUELA BASICA PANGUESILLO,5.802479338842975,2002
8341,SAN ANTONIO COMAICO,5.802463054187192,2002
3440,ESCUELA BASICA CUZ CUZ,5.80235294117647,2002
5851,ESCUELA RURAL VALLE DE LA LUNA,5.802197802197802,2002
4469,ESCUELA MUNICIPAL DE LAS NIEVES,5.8021276595744675,2002
5381,"ESCUELA RURAL ""ISLA CHIDHUAPI""",5.802083333333333,2002
3318,ESCUELA ANGELINA SALAS OLIVARES,5.801809210526316,2002
2052,EL ROTO CHILENO,5.801734104046243,2002
136,ANDRES ALCAZAR,5.801704035874439,2002
4254,ESCUELA ITALIA,5.801639344262295,2002
8140,RAMIRO ROA GONZALEZ,5.801423487544485,2002
1099,COLEGIO EL ALBORADA,5.801021276595745,2002
2819,ESC. PARTICULAR AMOR DE DIOS NÂº8,5.801018922852984,2002
1019,COLEGIO CREACION,5.800694444444445,2002
3298,ESCUELA ALMENDRAL DE LA PINTANA N.121,5.800224719101124,2002
5688,"ESCUELA RURAL ""QUIAO""",5.800000000000001,2002
6243,HUILLINCO ALTO,5.800000000000001,2002
4126,ESCUELA EUSEBIO ABARCA,5.800000000000001,2002
3129,ESCUELA  PAYACHATAS,5.800000000000001,2002
5466,"ESCUELA RURAL ""LINGUE""",5.800000000000001,2002
3062,ESC.PART. MICAELA DESMAISSIERES,5.8,2002
7496,LOS HUAPES,5.8,2002
3300,ESCUELA ALTAR ALTO,5.8,2002
5493,"ESCUELA RURAL ""LOS CASTAÃOS""",5.8,2002
5504,"ESCUELA RURAL ""LOS MAITENES""",5.8,2002
5511,"ESCUELA RURAL ""LOS PINOS DEL EMPALME""",5.8,2002
250,BAJO YUPEHUE,5.8,2002
444,CASABLANCA BILINGUAL SCHOOL,5.8,2002
4057,ESCUELA EL ESPINAL DE RIO HURTADO,5.8,2002
3550,ESCUELA BASICA G-40,5.8,2002
2447,ESC. COLMENARES,5.8,2002
3994,ESCUELA DE PORTEZUELOS BLANCOS,5.8,2002
1275,COLEGIO LA PROV. DE LOS SAGRADOS CORAZON,5.799658703071672,2002
2239,ESC. BAS. FDO. GARCIA OLDINI,5.799547511312217,2002
4490,ESCUELA N.270 'EL CARMEN',5.799539594843463,2002
3547,ESCUELA BASICA G-36,5.799367088607594,2002
6453,JARDINES DE LAUTARO,5.799056603773585,2002
6109,GASPAR CABRALES,5.798895027624309,2002
1139,COLEGIO ETCHEGOYEN,5.798826979472141,2002
4811,"ESCUELA PARTICULAR NÂº305 ""CERRO ALEGRE""",5.79875,2002
6154,GUARILIHUE BAJO,5.798461538461538,2002
3434,ESCUELA BASICA CLAUDIO VICUÃA,5.798461538461538,2002
7626,MAPUDUNGUN,5.798369565217392,2002
5495,"ESCUELA RURAL ""LOS CHILCOS""",5.798148148148148,2002
1622,COLEGIO SAN MARCOS,5.7980830670926515,2002
3121,ESCUELA  MARTA AGUILAR ZERON,5.797717546362339,2002
13, ESCUELA PAULA JARAQUEMADA,5.797674418604651,2002
1485,COLEGIO PEDRO DE ONA,5.797191011235956,2002
5097,"ESCUELA RURAL ""CANCHA LARGA""",5.797142857142857,2002
1264,COLEGIO LA CANTERA,5.796969696969697,2002
1980,EL CASINO,5.796803652968037,2002
8824,VILLA LA GRANJA,5.796746817538897,2002
1374,COLEGIO NUESTRA SENORA DEL HUERTO,5.796368715083799,2002
8438,SAN MARCOS,5.796148255813954,2002
4349,ESCUELA LINDORFO MONTERO FUENZALIDA,5.795991091314032,2002
1309,COLEGIO LOS REYES ANEXO,5.795907928388746,2002
2071,EL VERGEL,5.795796847635727,2002
4477,ESCUELA MUNICIPAL DE RERE,5.7956521739130435,2002
8258,ROCKET COLLEGE,5.795547945205479,2002
1646,COLEGIO SANTA FÃ,5.795422535211268,2002
8662,TANILVORO,5.795402298850575,2002
3710,ESCUELA BASICA PAPUDO,5.795300261096606,2002
3253,"ESCUELA ""RADIMADI""",5.795081967213115,2002
3805,ESCUELA BASICA SANTA JULIA,5.7946180555555555,2002
7286,LICEO RURAL PUTÃ,5.794444444444444,2002
1141,COLEGIO EVANGELICO LABRANZA DE DIOS,5.7943005181347145,2002
4602,"ESCUELA PARTICULAR ""HUILLON""",5.7942857142857145,2002
4152,ESCUELA FRANCISCO RAMIREZ,5.793879173290938,2002
1142,COLEGIO EVELYN'S SCHOOL S.C.,5.793359375,2002
4336,ESCUELA LAS MINAS,5.793333333333333,2002
5896,ESCUELA SANTA ANA DE LA POBLACION,5.793181818181818,2002
834,"COLEGIO ""STAR COLLEGE""",5.793145161290322,2002
599,CENTRO EDUCATIVO SIGLO XXI,5.793137254901961,2002
1403,COLEGIO PADRE JOSEPH BENEDIKT STEGMEIER,5.793063583815028,2002
8816,VILLA EL SOL,5.793011435832275,2002
2172,ESC. ANA LUISA ESPINA RIVERO,5.792000000000001,2002
8888,ZOLTAN DIENES,5.791758241758242,2002
3465,ESCUELA BASICA DOMINGO ORTIZ DE ROZAS,5.791623036649215,2002
4289,ESCUELA LA BOCA DE RAPEL,5.791489361702127,2002
1417,COLEGIO PART.  ADVENTISTA,5.791463414634146,2002
665,CHOROICO,5.791428571428571,2002
7290,"LICEO SALESIANO POLIV. ""MONS. FAGNANO""",5.791377245508983,2002
695,COEDUCACIONAL GABRIELA MISTRAL,5.791237113402062,2002
5931,ESCUELA SUBTTE JULIO MONTT SALAMANCA,5.790909090909091,2002
3596,ESCUELA BASICA JOSE BERNALES CASTILLO,5.790825688073395,2002
1295,COLEGIO LO ERRAZURIZ (ANEXO),5.7904235727440145,2002
625,CERRO SAN FRANCISCO,5.790391061452514,2002
6516,JUAN JORGE,5.790123456790123,2002
5446,"ESCUELA RURAL ""LAS CAMELIAS""",5.79,2002
2814,ESC. PART. SUN VALLEY SCHOOL,5.789893617021277,2002
7308,LICEO SAN JOSÃ,5.789804772234273,2002
3488,ESCUELA BASICA EL SAUCE,5.789795918367347,2002
4322,ESCUELA LAS BARRANCAS,5.78974358974359,2002
8828,VILLA MACUL,5.7897166841553,2002
8456,SAN PEDRO,5.789249146757679,2002
1674,COLEGIO SIGLO XXI,5.789247311827957,2002
8483,SANTA AMALIA,5.788888888888889,2002
8522,SANTA INGRID,5.788888888888889,2002
5911,ESCUELA SANTA ROSA ESMERALDA,5.788372093023256,2002
628,CHACAICO,5.788235294117648,2002
1527,COLEGIO PUNTA DE TEATINOS,5.788235294117648,2002
7155,LICEO NUESTRA SEÃORA DEL ROSARIO,5.788169014084507,2002
2434,ESC. CASAS VIEJAS,5.787999999999999,2002
3926,ESCUELA COLHUE,5.787878787878788,2002
1650,COLEGIO SANTA MARIA,5.787713777534547,2002
8287,RUDOLF DECKWERTH,5.787567567567568,2002
2972,ESC. TERESA DEL CANTO MOLINA,5.787549148099607,2002
4333,ESCUELA LAS JARILLAS,5.7875000000000005,2002
3913,ESCUELA CHILECITO,5.7875,2002
5240,"ESCUELA RURAL ""DETICO""",5.7875,2002
12, ESCUELA NAICURA,5.7875,2002
5180,"ESCUELA RURAL ""COLLIHUINCO""",5.7875,2002
1334,COLEGIO MARIA AUXILIADORA DE SANTIAGO,5.78728813559322,2002
1598,COLEGIO SAN GABRIEL,5.787202380952381,2002
5084,"ESCUELA RURAL ""BUTALCURA""",5.787096774193548,2002
1228,COLEGIO JACQUES COUSTEAU,5.786979865771812,2002
7905,PATROCINIO EL SEMBRADOR N.2,5.786813186813187,2002
4470,ESCUELA MUNICIPAL DE LOS DESPACHOS,5.786666666666666,2002
2695,ESC. LONCUALHUE,5.786666666666666,2002
7970,PLAYGROUND,5.7866197183098596,2002
3495,ESCUELA BASICA ELBA PETRONILA CARMONA H,5.786486486486487,2002
8315,SAINT MARY JOSEPH SCHOOL,5.786247544204322,2002
2575,ESC. GUAICO TRES,5.786184210526316,2002
419,CARLOS MAHNS CHOUPAY,5.785915492957747,2002
6488,JOSE MANSO DE VELASCO,5.785898709036743,2002
2680,ESC. LAS PALMAS DE LA DORMIDA,5.785882352941177,2002
3492,ESCUELA BASICA EL TOTORAL,5.785786802030457,2002
6384,INSTITUTO RAFAEL ARIZTIA,5.7857442348008385,2002
4438,ESCUELA MATIAS COUSIÃO JORQUERA,5.785714285714286,2002
101,ALTAMIRA,5.785360094451003,2002
5833,"ESCUELA RURAL ""YALDAD""",5.785294117647059,2002
1476,COLEGIO PARTICULAR TRIGAL,5.785227272727273,2002
8481,SANTA ADELA,5.785142857142857,2002
6470,JOSE ABELARDO NUÃEZ,5.784950495049505,2002
8284,RUCAPEQUEN,5.78494623655914,2002
438,CARRERINE ALTO,5.7846153846153845,2002
2700,ESC. LOS BOLDOS,5.7846153846153845,2002
5897,ESCUELA SANTA CANDELARIA,5.7846153846153845,2002
3844,ESCUELA BOROA,5.784536082474227,2002
2661,ESC. LA ORILLA,5.7844444444444445,2002
4232,ESCUELA HUGO URZUA URZUA,5.784375,2002
3867,ESCUELA CANELA ALTA,5.784229390681004,2002
8144,RAMON NOGUERA PRIETO,5.7841860465116275,2002
1976,EL CARMELO,5.784126984126984,2002
4848,"ESCUELA PARTICULAR NÂº66 ""PAMPA ÃANCUL""",5.783962264150944,2002
4368,ESCUELA LOS CHOAPINOS,5.783870967741936,2002
8420,SAN JUAN DE PIRQUE,5.783870967741936,2002
2784,ESC. PALESTINA,5.783813953488372,2002
7803,NUESTRA SENORA DEL CARMEN,5.783785880527541,2002
6021,ESTELA SEGURA,5.783246753246754,2002
1431,COLEGIO PARTICULAR   EDUCENTER,5.782954545454545,2002
1917,DIEGO SILVA,5.7829411764705885,2002
8737,TRAYENCO,5.782926829268293,2002
3681,ESCUELA BASICA MUNICIPAL N.1369 ALCAZAR,5.782841068917019,2002
5843,ESCUELA RURAL CERRO CASTILLO,5.782828282828283,2002
1678,COLEGIO SUN FLOWER SCHOOL,5.782608695652174,2002
1386,COLEGIO NUEVO HORIZONTE,5.782572614107884,2002
44,AGUA DE LA GLORIA,5.78256880733945,2002
162,ANEXO NR.2 CRECES,5.782456140350877,2002
4485,ESCUELA MUNICIPAL LO ARGENTINA,5.7823529411764705,2002
6705,LEUFUCHE,5.7823529411764705,2002
6400,INSTITUTO SAN LUIS DE CURACAVI,5.782317073170732,2002
5120,"ESCUELA RURAL ""CATARATAS DEL ALERCE""",5.782278481012658,2002
6328,INSTITUTO CLARET,5.782002670226969,2002
2429,ESC. CARMEN R. MARTÃNEZ BAEZA,5.781818181818182,2002
5573,"ESCUELA RURAL ""NOLGUEHUE""",5.781481481481482,2002
5130,"ESCUELA RURAL ""CENTINELA LA HUACHA""",5.781081081081081,2002
1172,COLEGIO GRANEROS,5.7808564231738035,2002
1283,COLEGIO LAS PLEYADES,5.780632411067193,2002
4927,ESCUELA PROF. MONICA SILVA GOMEZ,5.780573248407643,2002
8201,REPUBLICA ARGENTINA,5.780513833992095,2002
4041,ESCUELA EL CHILCO,5.78,2002
5194,"ESCUELA RURAL ""COMUNIDAD SANTA CARLA""",5.779999999999999,2002
7396,LLAHUECUY,5.779999999999999,2002
5348,"ESCUELA RURAL ""HUEINAHUE""",5.779999999999999,2002
289,BLANCA ESTRELLA,5.779999999999999,2002
68,ALBORADA,5.7798528058877645,2002
2199,ESC. BAS. ADRIANA RIQUELME NUÃEZ,5.779807692307693,2002
8149,RANGUELMO,5.779807692307693,2002
8373,SAN FRANCISCO DE ASIS DE ERCILLA,5.779640718562875,2002
5494,"ESCUELA RURAL ""LOS CERRILLOS""",5.779545454545455,2002
1533,COLEGIO QUINTO CENTENARIO,5.779220779220779,2002
2, AMERICAN COLLEGE,5.77909604519774,2002
3384,ESCUELA BASICA ALEMANIA,5.778976034858388,2002
1439,COLEGIO PARTICULAR AMELIA TRONCOSO,5.778956521739131,2002
3108,ESCUELA  EL MARQUEZ,5.778787878787878,2002
6299,INST. DE EDUCACION MEDIA CLAUDIO MATTE,5.778695652173913,2002
8761,UNICORNIO,5.778571428571429,2002
6668,LAS JUNTAS,5.7785714285714285,2002
1856,CRISTIANO EMMANUEL,5.7785046728971965,2002
725,COL PART SAN GABRIEL DE LA RIVERA,5.777941176470588,2002
4684,"ESCUELA PARTICULAR NÂº118 ""MAIHUE""",5.777777777777778,2002
6218,HUARO,5.777777777777778,2002
7107,LICEO MARÃA AUXILIADORA,5.777192982456141,2002
5815,"ESCUELA RURAL ""TRINQUICAHUIN""",5.776923076923077,2002
7293,LICEO SAN AGUSTIN,5.776809737347854,2002
4249,ESCUELA ISABEL PEÃA MORALES,5.776721763085399,2002
8263,ROSA JARAQUEMADA WALTON,5.776666666666667,2002
1792,COMPLEJO EDUCACIONAL ALBERTO WIDNER,5.776564774381368,2002
6547,KENDAL INGLISH SCHOOL,5.776470588235295,2002
7672,MASTER COLLEGE,5.776363636363636,2002
2102,ERMINDA GOMEZ DE POLIC,5.775675675675675,2002
7551,LUIS MATTE LARRAIN,5.775636613902271,2002
6685,LAS QUINTAS,5.775,2002
5966,ESCUELA VALLE DE ILLAPATA,5.775,2002
6016,ESPIGADO,5.775,2002
4123,ESCUELA ESTRELLA DE BELEN,5.775,2002
7567,MAESTRA ELSA SANTIBANEZ,5.774794520547946,2002
4518,"ESCUELA NÂº1 ""CHILE""",5.774718045112782,2002
831,"COLEGIO ""SANTO TOMAS DE AQUINO""",5.774706867671692,2002
3477,ESCUELA BASICA EL COBRE ANEXO,5.7745098039215685,2002
1491,COLEGIO PIAMARTA,5.774312385397566,2002
2305,ESC. BAS. PRESIDENTE BALMACEDA,5.774110190151146,2002
2457,ESC. CORRALONES,5.774096385542169,2002
4628,"ESCUELA PARTICULAR ""RALUYA""",5.774074074074075,2002
8331,SALTO DE HUILLINCO,5.773913043478261,2002
8379,SAN FRANCISCO DE MILLAPOA,5.773684210526316,2002
6474,JOSE ARRIETA 712,5.773257142857143,2002
3284,ESCUELA ALBERTINA VALENZUELA TOLEDO,5.7730434782608695,2002
1418,COLEGIO PART. ADVENTISTA,5.773008849557522,2002
2501,ESC. EL COLORADO,5.772985781990521,2002
2397,ESC. BLANCA BUSTOS CASTILLO,5.772972972972973,2002
90,ALMAGRO,5.772972972972973,2002
3066,ESC.PART.EXEQUIEL PUELMA SILVA,5.772900763358779,2002
6920,LICEO COMERCIAL FEMENINO,5.772881355932204,2002
2302,ESC. BAS. PILOTO 1Â¦ LUIS PARDO VILLALON,5.77280701754386,2002
7169,LICEO PARROQUIAL SAN ANTONIO,5.772789539227896,2002
5818,"ESCUELA RURAL ""UNION CHISCAIHUE",5.7727272727272725,2002
4437,ESCUELA MATANCILLA,5.7727272727272725,2002
7117,LICEO MONTESSORI,5.7726092089728445,2002
4994,ESCUELA REPUBLICA DEL PARAGUAY,5.772330827067669,2002
981,COLEGIO CASTELIANO,5.772104018912529,2002
6421,INTERNADO ALEMAN,5.772100313479624,2002
6626,LA VIRGEN DE POMPEYA,5.772086720867209,2002
1188,COLEGIO HUMANIDADES,5.77206572769953,2002
7656,MARIANO LATORRE,5.771999999999999,2002
2286,ESC. BAS. MARIA ISABEL DE BROWN,5.771875,2002
6418,INSTITUTO ZAMBRANO,5.771734892787524,2002
8131,RAFAEL EYZAGUIRRE,5.771726755218216,2002
896,COLEGIO AMERICAN ACADEMY,5.771499644633973,2002
4306,ESCUELA LA MAPU,5.771428571428571,2002
8143,RAMON GUINEZ,5.771321695760599,2002
6403,INSTITUTO SAN PEDRO,5.7711185308848085,2002
5081,"ESCUELA RURAL ""BORDEMAR VILLA MECHUQUE""",5.771014492753623,2002
1056,COLEGIO DE APLICACION,5.77091222030981,2002
5185,"ESCUELA RURAL ""COLONIA EL GATO""",5.770588235294118,2002
853,COLEGIO ADVENTISTA DE MOLINA,5.770168855534709,2002
2189,ESC. BAJO LIRCAY,5.77,2002
314,BROTHER'S SCHOOL,5.77,2002
1043,COLEGIO DA VINCI,5.76937984496124,2002
1414,COLEGIO PARROQUIAL SAN JOSE,5.76934306569343,2002
2078,ELIZABETH PEABODY COLLEGE,5.769266055045872,2002
5364,"ESCUELA RURAL ""HUINAY""",5.769230769230769,2002
145,ANEXO COME  WEALTH SCHOOL,5.769080779944289,2002
3923,ESCUELA COEDUCACIONAL PARTICULAR,5.768698710433763,2002
3675,ESCUELA BASICA MUNICIPAL ARAUCARIA,5.768303571428571,2002
3580,ESCUELA BASICA HUILQUIO DEL CERRILLO,5.7682926829268295,2002
8307,SAINT GREGORY'S COLLEGE,5.7681249999999995,2002
918,COLEGIO ARTURO EDWARDS,5.767950481430537,2002
3222,"ESCUELA ""LEONILA FOLCH LOPEZ""",5.767930029154519,2002
290,BLANCA ROSA GUZMAN REYES,5.767647058823529,2002
3029,ESC.BAS.PART.1554 SANTA LUCIA DE LA FLOR,5.7675824175824175,2002
5092,"ESCUELA RURAL ""CALETA LA ARENA""",5.7675,2002
7793,NTRA.SRA.DEL CARMEN DE MAIPU (EX-1417),5.767387033398821,2002
5856,ESCUELA SALESAINA SAN JOSE,5.767041800643087,2002
1748,COLONIA LAS NOCHAS,5.766666666666667,2002
3231,"ESCUELA ""MEXICO""",5.766666666666667,2002
7300,LICEO SAN FRANCISCO DE ASSIS,5.766666666666667,2002
6199,HOGAR ESPANOL,5.766666666666667,2002
4969,ESCUELA RANQUILCO,5.766666666666667,2002
4830,"ESCUELA PARTICULAR NÂº39 ""SANTA ANA""",5.766666666666667,2002
3368,"ESCUELA BASICA ""ALMIRANTE JUAN JOSE LATO",5.766666666666667,2002
780,COLEGIO  ADVENTISTA  CALAMA,5.766315789473684,2002
4931,ESCUELA PUCAR-,5.76595744680851,2002
5001,ESCUELA RICARDO SANCHEZ CERDA,5.765806451612904,2002
5089,"ESCUELA RURAL ""CALCURRUPE""",5.765789473684211,2002
414,CARLOS CONDELL DE LA HAZA,5.765568181818182,2002
3445,ESCUELA BASICA D-160,5.765217391304348,2002
3397,ESCUELA BASICA ANTU EX. E-554,5.76508875739645,2002
1277,COLEGIO LA VILLA,5.764959568733154,2002
17, NUEVA SANTA INES,5.76489898989899,2002
6794,"LICEO ""OSORNO COLLEGE""",5.764769065520945,2002
8165,REBECA MATTE BELLO,5.764697802197802,2002
1643,COLEGIO SANTA CRUZ,5.764577656675749,2002
6076,FRANCISCO DE MIRANDA,5.76457711442786,2002
6147,GREENVILLE COLLEGE,5.764516129032257,2002
5903,ESCUELA SANTA EULALIA,5.764285714285714,2002
689,CLORINDA AVELLO,5.764275466284074,2002
7038,LICEO INDUSTRIAL SAN AGUSTIN DE PUNUAL,5.7640802092414996,2002
369,CALQUINCO,5.763636363636364,2002
1663,COLEGIO SANTO DOMINGO DE GUZMAN,5.763597430406852,2002
6004,ESCUELA VIÃA TAGUA TAGUA,5.763225806451612,2002
6551,KIND'S SCHOOL,5.763199999999999,2002
8684,TERESIANA SAN JOSE,5.763102893890675,2002
4272,ESCUELA JOSEFINA VIAL DE VIAL,5.762962962962963,2002
2121,ESC  PARROQUIAL SAN DIEGO DE ALCALA,5.7628742514970055,2002
7815,NUEVA ERA SIGLO XXI,5.762521739130435,2002
1975,EL CARBON,5.76231884057971,2002
1669,COLEGIO SEBASTIAN ELCANO SAN BERNARDO,5.762303664921466,2002
8044,PROVINCIA DE CHILOE,5.762280701754386,2002
4278,ESCUELA JUAN VALDES ORTUZAR,5.762089552238806,2002
2200,ESC. BAS. ALCALDE MAXIMILIANO POBLETE C.,5.762033195020747,2002
4019,ESCUELA DOROTEA,5.761904761904762,2002
386,CANA DULCE,5.761764705882353,2002
6142,GRAN BRETANA,5.761737804878049,2002
3199,"ESCUELA ""ERNESTO PINTO""",5.761436170212766,2002
1858,CRISTO REY,5.761386138613861,2002
7531,LOS TILOS,5.761386138613861,2002
3307,ESCUELA AMELIA BARAHONA DE MUJICA,5.761111111111111,2002
2068,EL TRANQUE,5.760869565217392,2002
6435,ISIDORA GOYENECHEA GALLO,5.760862068965517,2002
5275,"ESCUELA RURAL ""EL MELI""",5.760800000000001,2002
3669,ESCUELA BASICA MARY ANNE SCHOOL DE QUILI,5.7607361963190185,2002
3846,ESCUELA BRUNO ZAVALA FREDES,5.760544217687075,2002
2445,ESC. CLORINDO ALVEAR,5.760509554140127,2002
3850,ESCUELA BYRON  GIGOUX  JAMES,5.760398860398861,2002
882,COLEGIO ALMA MATER,5.760377358490566,2002
4273,ESCUELA JUAN BARROS ROLDAN,5.760377358490566,2002
8683,TERESIANA SAN GABRIEL,5.7602112676056345,2002
3721,ESCUELA BASICA PARTICULAR ALFARERO,5.760159362549801,2002
807,"COLEGIO ""EL CAMINO""",5.760000000000001,2002
4161,ESCUELA FUNDO TRIGAL,5.76,2002
5249,"ESCUELA RURAL ""DUCAN""",5.76,2002
6472,JOSE ALVO ABVUAF,5.75975443383356,2002
6361,INSTITUTO HUMANIDADES O'HIGGINS,5.759179104477612,2002
7799,NUESTRA SENORA DE LA GUARDA,5.759071729957807,2002
7291,LICEO SAMCA ARUMANTI,5.759060402684564,2002
3137,ESCUELA  REPUBLICA ARGENTINA,5.758512720156555,2002
741,COL. NUESTRA. SRA. DE AYQUINA,5.7584183673469385,2002
6197,HOGAR DE CIEGOS SANTA LUCIA,5.757692307692308,2002
989,COLEGIO CHAMPAGNAT,5.7576617480136205,2002
6969,LICEO DOMINGO SANTA MARIA,5.75754617414248,2002
656,CHILEAN EAGLES COLLEGE,5.757539572341017,2002
1376,COLEGIO NUESTRA SENORA DEL ROSARIO,5.757534246575342,2002
4284,ESCUELA JUSTINO LEIVA AMOR,5.757377049180327,2002
4069,ESCUELA EL NARANJAL,5.757333333333333,2002
8451,SAN NICOLAS,5.757068607068607,2002
6287,INMACULADA CONCEPCIÃN,5.7570135746606335,2002
1226,COLEGIO ITALIANO SAN PEDRO,5.757000000000001,2002
4911,ESCUELA PIONEROS DEL SUR,5.756976744186047,2002
5728,"ESCUELA RURAL ""RIO MAULE""",5.756666666666666,2002
4312,ESCUELA LA QUEBRADA,5.756666666666666,2002
6573,LA CASTRINA,5.756533333333333,2002
3592,ESCUELA BASICA JORQUERA,5.75625,2002
4367,ESCUELA LOS CARRERA,5.756233421750663,2002
