ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
7890,"ESCUELA RURAL ""LA COLONIA""",6.1625,2006
10063,CARMEN CHACON,6.161666666666666,2006
4061,AMERICA,6.160869565217391,2006
756,ESCUELA SANTA CATALINA,6.160606060606061,2006
899,ESCUELA LUZ DE LUNA,6.16,2006
2049,COL.FUND. EDUC. FERNANDEZ LEON,6.159851301115242,2006
6656,LOS GUINDOS,6.159183673469388,2006
8972,COLEGIO SAN BENITO,6.158375634517766,2006
8955,COLEGIO SAINT GABRIEL'S,6.1583081570996985,2006
608,ESCUELA LOS CHOROS,6.1571428571428575,2006
6328,SANTA ANITA,6.1571428571428575,2006
1440,ESCUELA PARTICULAR LUCERO,6.1571428571428575,2006
3854,CANCHA RAYADA,6.1571428571428575,2006
17703,COLEGIO ESPIRITU SANTO,6.1569124423963135,2006
9924,ESCUELA PARTICULAR N.7 ALBERTO PEREZ,6.156230366492147,2006
25510,ESC. ESPECIAL PART. DESPERTAR DE LO ESPE,6.15609756097561,2006
854,ESCUELA BASICA RAFAEL SOTOMAYOR,6.155555555555555,2006
271,ESC. BAS. CAMAR,6.155555555555555,2006
25348,ESCUELA BASICA SAN JOSE DE CHICUREO,6.154607508532423,2006
11206,ESC  BAS  MUNICIPAL LAS PUERTAS,6.153333333333333,2006
1634,SEMINARIO SAN RAFAEL,6.152941176470589,2006
2036,ESCUELA BASICA LEYDA,6.152727272727272,2006
2284,COLEGIO LA PAZ,6.1522693997071745,2006
11968,CUMBRES,6.1510252365930596,2006
952,ESCUELA LOS CIENAGOS,6.15,2006
249,ESC. BAS. SAN ANDRES,6.15,2006
1115,ESCUELA BASICA JUAN GUZMAN CRUCHAGA,6.15,2006
7904,"ESCUELA RURAL ""SERENA ESPERANZA""",6.15,2006
13363,ESCUELA BASICA MUNICIPAL LA GRANJITA,6.15,2006
14699,"COLEGIO "" FENIX""",6.148763250883392,2006
1164,"COLEGIO CATOLICO ""PRESIDENTE MANUEL MONT",6.148387096774194,2006
22372,COMPLEJO EDUCACIONAL SAN CRESCENTE,6.147619047619048,2006
8917,COLEGIO CRAIGHOUSE,6.147289586305278,2006
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,6.147222222222222,2006
727,ESCUELA LA PALOMA,6.147058823529412,2006
10152,ANDANTINO,6.146698113207547,2006
728,ESCUELA EL ALGARROBO,6.1466666666666665,2006
1783,COLEGIO BRITANICO ST. MARGARET'S S.A.,6.145070422535212,2006
10869,ESCUELA G N. 140,6.144444444444444,2006
2684,ESCUELA RANQUILCO,6.142857142857143,2006
585,COLEGIO THE INTERNATIONAL SCHOOL,6.142698706099814,2006
7700,"COLEGIO ""SAN FRANCISCO JAVIER""",6.142456140350878,2006
8871,COLEGIO LOS ANDES DE VITACURA,6.142445213379469,2006
22420,ESCUELA NUEVA PENSYLVANIA,6.142056074766356,2006
6206,ROSARIO VASQUEZ DE VARGAS,6.140625,2006
25826,ESCUELA BASICA  MILLAWE,6.14040404040404,2006
7307,"ESCUELA RURAL ""ENSENADA""",6.14,2006
10685,COLEGIO MARIA ANA MOGAS,6.139420935412026,2006
6296,BOTACURA,6.138461538461538,2006
5360,ESCUELA LEFUCO,6.1375,2006
6080,PADRE SEBASTIAN ENGLERT,6.1375,2006
17817,COLEGIO FRACYS,6.136619718309859,2006
8126,"ESCUELA RURAL ""AUCAR""",6.136111111111111,2006
10825,PADRE ALBERTO HURTADO CRUCHAGA,6.136,2006
6424,ARTURO ALESSANDRI,6.135294117647058,2006
